Product_Category,Product_Type,Category,Subcategory1,Subcategory2,Subcategory3,Url,Attr_Name,Attr_Value
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=beige_f5f5dc,Native_Colour,Beige
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=black_000000,Native_Colour,Black
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=blue_0000ff,Native_Colour,Blue
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=bronze_cd7f32,Native_Colour,Bronze
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=brown_a52a2a,Native_Colour,Brown
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=gold-colored_ffd700,Native_Colour,Gold-Colored
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=gray_808080,Native_Colour,Gray
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=green_008000,Native_Colour,Green
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=multi_000000,Native_Colour,Multi
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=orange_ffa500,Native_Colour,Orange
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=pink_ffc0cb,Native_Colour,Pink
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=purple_800080,Native_Colour,Purple
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=red_ff0000,Native_Colour,Red
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=silver-colored_c0c0c0,Native_Colour,Silver-Colored
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=turquoise_40e0d0,Native_Colour,Turquoise
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=white_ffffff,Native_Colour,White
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?colorWithNames=yellow_ffff00,Native_Colour,Yellow
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Bandeau, Style,Bandeau
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Boxy, Style,Boxy
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Bralette, Style,Bralette
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Camisole Top, Style,Camisole Top
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Corset Top, Style,Corset Top
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Cut-out, Style,Cut-Out
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Draped, Style,Draped
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Half-zip, Style,Half-Zip
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Henley Shirt, Style,Henley Shirt
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Keyhole cutout, Style,Keyhole Cutout
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Non-padded Bra, Style,Non-Padded Bra
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Off-the-shoulder, Style,Off-The-Shoulder
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=One-shoulder, Style,One-Shoulder
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Open Back, Style,Open Back
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Open Shoulder, Style,Open Shoulder
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Pencil Skirt, Style,Pencil Skirt
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Peplum, Style,Peplum
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Plunge Back, Style,Plunge Back
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Polo shirt, Style,Polo Shirt
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Racer back, Style,Racer Back
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Rugby Shirt, Style,Rugby Shirt
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Slit, Style,Slit
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Smocked, Style,Smocked
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Strapless, Style,Strapless
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Tank Top, Style,Tank Top
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Tapered, Style,Tapered
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Thong, Style,Thong
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Track Jacket, Style,Track Jacket
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Tube Top, Style,Tube Top
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Underwire Bra, Style,Underwire Bra
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?clothingStyles=Wrapover, Style,Wrapover
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?fits=Loose fit,Fit,Loose Fit
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?fits=Muscle fit,Fit,Muscle Fit
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?fits=Oversized,Fit,Oversized
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?fits=Regular fit,Fit,Regular Fit
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?fits=Relaxed fit,Fit,Relaxed Fit
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?fits=Slim fit,Fit,Slim Fit
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Cashmere,Fabric,Cashmere
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Chiffon,Fabric,Chiffon
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Cotton,Fabric,Cotton
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Crepe,Fabric,Crepe
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Denim,Fabric,Denim
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Fleece,Fabric,Fleece
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Jersey,Fabric,Jersey
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Lace,Fabric,Lace
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Leather,Fabric,Leather
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Linen,Fabric,Linen
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Lyocell,Fabric,Lyocell
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Merino,Fabric,Merino
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Mesh,Fabric,Mesh
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Microfiber,Fabric,Microfiber
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Pique,Fabric,Pique
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Polyurethane Material,Fabric,Polyurethane Material
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Poplin,Fabric,Poplin
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Rayon,Fabric,Rayon
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Satin,Fabric,Satin
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Scuba,Fabric,Scuba
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Silk,Fabric,Silk
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Teddy,Fabric,Teddy
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Twill,Fabric,Twill
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Velour,Fabric,Velour
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?materials=Wool,Fabric,Wool
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?garmentLengths=Ankle-length,Length,Ankle-Length
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?garmentLengths=Crop,Length,Crop
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?garmentLengths=Knee-length,Length,Knee-Length
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?garmentLengths=Long,Length,Long
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?garmentLengths=Midi,Length,Midi
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?garmentLengths=Regular length,Length,Regular Length
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?garmentLengths=Short,Length,Short
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?sleeveLengths=3/4 sleeve,Sleeve_Length,3/4 Sleeve
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?sleeveLengths=Extra-long sleeve,Sleeve_Length,Extra-Long Sleeve
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?sleeveLengths=Long sleeve,Sleeve_Length,Long Sleeve
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?sleeveLengths=Short sleeve,Sleeve_Length,Short Sleeve
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?sleeveLengths=Sleeveless,Sleeve_Length,Sleeveless
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Asymmetric Neckline,Neckline,Asymmetric Neckline
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Ballerina Neckline,Neckline,Ballerina Neckline
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Boat Neck,Neckline,Boat Neck
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Cowl Neck,Neckline,Cowl Neck
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Crew-neck,Neckline,Crew-Neck
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Halterneck,Neckline,Halterneck
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Low-cut Neckline,Neckline,Low-Cut Neckline
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Mock Turtleneck,Neckline,Mock Turtleneck
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Plunge Neckline,Neckline,Plunge Neckline
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Round Neck,Neckline,Round Neck
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Square Neckline,Neckline,Square Neckline
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Sweetheart Neckline,Neckline,Sweetheart Neckline
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=Turtleneck,Neckline,Turtleneck
Clothing,,Women,Western,Topwear,Tops,https://www2.hm.com/en_us/women/products/tops.html?necklineStyles=V-neck,Neckline,V-Neck
